SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
523025,SAFARI IND. ,B ,Q,630.00,641.00,625.00,626.40,625.00,628.95,81,1382,866356.00,
523100,COSMO FERR. ,X ,Q,11.00,11.89,11.00,11.89,11.89,11.37,2,1010,11118.00,
523127,EIH ASSO.HOT,B ,Q,344.10,344.10,337.80,341.00,343.05,343.55,10,40,13748.00,
523144,MEDI CAPS   ,XT,Q,17.50,18.50,17.50,18.50,18.50,18.40,3,21,368.00,
523160,MORGAN CRU  ,X ,Q,1360.00,1360.00,1320.00,1323.05,1358.00,1340.00,35,900,1195001.00,
523204,ABAN OFFSHO ,B ,Q,38.40,38.90,36.70,37.25,37.25,37.05,347,27116,1034033.00,
523207,KOKUYOCMLN  ,B ,Q,74.40,74.90,73.10,73.60,73.90,74.35,24,1649,122016.00,
523229,BHARAT SEATS,X ,Q,64.70,66.15,64.70,65.95,66.00,65.50,64,25611,1678018.00,
523248,MACHINO PLAS,X ,Q,104.90,104.90,99.00,99.00,99.00,102.50,4,201,19911.00,
523260,PEARL POLYME,T ,Q,13.50,13.50,13.50,13.50,13.50,13.30,1,75,1012.00,
523261,VENKEY'S (I),A ,Q,1610.00,1615.40,1566.00,1575.10,1575.10,1602.00,753,4913,7806388.00,
523269,ADVANI HOTEL,B ,Q,58.00,58.00,57.40,57.40,57.60,57.90,33,1253,72147.00,
523277,G.V.FILMS   ,X ,Q,0.47,0.47,0.33,0.38,0.38,0.41,107,379264,136370.00,
523301,TCPL PACK   ,B ,Q,325.00,328.00,312.05,318.80,319.95,325.00,34,455,146285.00,
523319,BALMER LAWRI,B ,Q,180.25,182.75,179.00,180.20,180.20,180.10,135,3460,623751.00,
523323,KOVAI MEDI. ,X ,Q,749.90,749.90,711.05,736.00,736.00,724.10,23,265,191465.00,
523329,ELDECO HOUS.,X ,Q,1780.00,1780.00,1703.25,1706.75,1703.25,1750.00,11,54,92732.00,
523367,DCMSHRIRAM  ,A ,Q,571.00,573.65,542.10,545.40,546.00,564.35,1092,7811,4332576.00,
523369,DCM SHR.IND ,X ,Q,175.10,182.10,170.00,172.30,172.30,176.40,142,4806,826441.00,
523371,MAWANA SUGAR,B ,Q,43.60,44.00,41.55,41.90,41.90,43.55,127,14801,627301.00,
523384,MAH.RAS.APEX,T ,Q,83.00,83.00,83.00,83.00,83.00,79.10,1,5,415.00,
523385,NILKAMAL L  ,A ,Q,1171.70,1174.45,1148.80,1170.00,1170.80,1175.00,86,782,913625.00,
523391,NAHAR POLY  ,B ,Q,28.10,37.40,28.10,33.25,36.00,32.55,14,202,6701.00,
523395,3M INDIA LTD,A ,Q,22400.00,22400.00,21892.00,22004.50,22025.00,21894.65,31,35,769349.00,
523398,JCHAC       ,B ,Q,1671.00,1709.15,1619.00,1686.10,1690.45,1716.45,31,54,90608.00,
523405,JM FINANCIAL,A ,Q,77.85,77.85,74.10,77.05,77.05,77.85,277,22589,1727261.00,
523411,ADCINDIA    ,X ,Q,205.45,205.45,204.00,204.30,204.00,214.75,7,511,104947.00,
523445,REL INDL INF,B ,Q,286.00,289.80,284.80,285.85,285.85,284.50,962,18749,5379433.00,
523457,LINDEINDIA  ,A ,Q,507.90,510.90,505.05,508.90,510.90,503.05,184,2307,1173356.00,
523465,IND.BANK HSG,B ,Q,31.00,31.65,30.00,31.55,31.30,31.85,10,1717,52923.00,
523475,LOTUS CHOC  ,X ,Q,17.55,17.55,17.55,17.55,17.55,15.60,1,20,351.00,
523483,PACIFIC IND.,X ,Q,120.00,120.00,119.70,120.00,120.00,118.00,6,112,13434.00,
523519,UNI OFF AUTO,XT,Q,1.50,1.50,1.50,1.50,1.50,1.43,1,5,7.00,
523537,APM INDUS.  ,X ,Q,21.75,22.80,19.05,19.20,19.05,21.85,128,22350,452247.00,
523539,PRECISION WR,B ,Q,183.35,183.35,179.05,180.05,180.05,185.80,5,22,3988.00,
523550,KRYPTON IND ,X ,Q,16.00,16.50,15.10,15.50,15.50,15.50,34,9521,152247.00,
523574,FEL         ,B ,Q,34.90,35.25,33.85,34.05,34.15,35.00,104,11697,404172.00,
523586,IND.TONERS  ,X ,Q,127.00,127.00,120.00,121.70,121.50,124.75,38,2630,318065.00,
523594,KUNSTSTOFFE ,X ,Q,22.55,26.00,22.55,25.10,26.00,25.05,9,2063,51745.00,
523598,SHIPP.CORPN ,A ,Q,30.70,30.95,29.75,30.00,29.80,30.80,342,56508,1701621.00,
523606,SIKA INTER. ,X ,Q,179.85,179.85,165.10,176.90,179.45,166.65,27,1161,200701.00,
523610,ITI LTD.    ,A ,Q,91.95,91.95,88.30,88.65,88.40,90.85,609,58555,5252085.00,
523618,DREDGING COR,B ,Q,391.00,397.90,381.75,383.85,382.85,394.30,738,13001,5067614.00,
523630,NATIONAL FER,B ,Q,34.40,35.35,34.40,35.15,35.35,34.45,280,49325,1729930.00,
523638,IP RINGS LTD,X ,Q,72.90,74.00,70.70,71.10,71.00,73.40,43,3020,216816.00,
523642,PI INDUS.LTD,A ,Q,1167.30,1167.30,1106.45,1119.35,1109.85,1161.50,264,1314,1496308.00,
523648,PLASTIBLEND ,B ,Q,179.00,179.00,170.25,172.35,170.25,177.05,47,977,169222.00,
523660,WATERBASE   ,X ,Q,120.00,122.35,117.05,117.80,117.80,119.40,645,42214,5053501.00,
523672,FLEX FOODS  ,X ,Q,58.20,61.40,58.00,61.10,61.00,61.50,25,863,51640.00,
523694,APCOTEX IND ,B ,Q,215.00,215.55,211.00,212.60,211.00,218.55,56,1017,216968.00,
523696,FORTIS MLR  ,X ,Q,52.50,52.50,52.50,52.50,52.50,52.85,1,3,157.00,
523704,MASTEK LTD  ,B ,Q,460.70,466.20,458.00,458.65,459.00,465.00,68,504,231300.00,
523708,EIMCO ELECON,B ,Q,362.00,365.10,362.00,362.20,365.10,367.00,21,201,72765.00,
523710,SAYAJI HOTEL,XT,Q,247.65,262.95,247.60,253.35,247.60,260.60,12,210,52771.00,
523716,ASHIANA HOU ,B ,Q,116.10,117.00,115.50,116.00,116.00,115.25,100,1744,202755.00,
523722,SVAM SOFTWAR,X ,Q,0.33,0.33,0.33,0.33,0.33,0.34,1,2,0.00,
523732,ECO BOARD IN,XT,Q,2.05,2.05,2.05,2.05,2.05,2.05,5,1394,2857.00,
523736,DVL         ,B ,Q,86.60,87.00,85.05,86.75,87.00,86.25,75,2706,232353.00,
523754,MAHEPC      ,X ,Q,109.40,109.40,105.00,105.65,106.00,106.55,117,7644,816774.00,
523756,SREIINFRA   ,A ,Q,17.35,17.55,16.50,16.75,16.50,17.35,145,46585,785643.00,
523768,GUJ.BOROSIL ,X ,Q,75.00,75.00,71.60,72.45,72.90,73.80,140,22853,1662604.00,
523782,MITSHI      ,X ,Q,38.85,38.85,34.40,37.20,38.00,37.30,22,13685,506472.00,
523792,MAZDA LTD   ,B ,Q,410.00,417.90,394.00,402.25,402.25,410.65,28,211,85559.00,
523796,VICEROY HOTE,T ,Q,1.65,1.65,1.51,1.57,1.55,1.58,18,8304,13241.00,
523828,MENON BEAR. ,B ,Q,73.50,73.55,72.60,73.35,73.35,74.00,43,902,66014.00,
523836,GUJ.RAFFIA  ,T ,Q,12.60,12.60,12.60,12.60,12.60,13.25,2,134,1688.00,
523838,SIMPLX INFRA,B ,Q,109.00,109.30,104.20,105.85,104.20,109.95,57,2273,241099.00,
523840,INN.TECH.PAC,X ,Q,17.10,17.10,17.10,17.10,17.10,17.25,1,100,1710.00,
523842,SUPER TANNER,X ,Q,2.26,2.26,2.26,2.26,2.26,2.32,3,205,463.00,
523844,INVICTA MED ,XT,Q,4.13,4.13,4.13,4.13,4.13,4.11,2,10605,43798.00,
523850,AXTEL INDUS.,X ,Q,123.95,125.00,123.95,125.00,125.00,122.00,26,4253,530151.00,
524000,MAGMA FIN   ,A ,Q,117.55,119.55,106.00,107.30,109.90,116.95,548,38715,4273551.00,
524013,HIND.FLUROCA,B ,Q,10.79,10.79,10.44,10.44,10.44,10.44,4,8,83.00,
524019,KINGFA      ,B ,Q,618.00,618.80,609.35,617.25,617.30,619.00,16,207,127835.00,
524037,RAMA PHOSPH ,X ,Q,69.50,69.50,67.15,67.30,67.30,68.60,9,487,33242.00,
524051,POLYPLEX    ,B ,Q,502.00,502.00,490.25,492.95,494.00,500.05,150,1119,554879.00,
524075,ALBERT DAVID,B ,Q,384.95,386.00,377.00,380.75,380.75,382.00,37,506,193764.00,
524084,MONSANTO (I),A ,Q,2210.00,2296.00,2191.00,2223.95,2224.05,2208.30,40,59,131883.00,
524091,ACRYCIL LTD.,X ,Q,95.80,97.50,95.80,97.40,97.50,95.60,20,1506,146313.00,
524109,KABRA EXTR  ,B ,Q,79.10,80.55,75.55,79.00,79.00,78.25,25,1042,81626.00,
524129,VINYL CHEM  ,B ,Q,70.30,71.80,69.00,70.70,70.00,68.35,74,2483,174452.00,
524136,PEE CEE COSM,X ,Q,92.00,98.30,89.30,98.25,98.25,93.70,11,165,15451.00,
524164,IOL CHEM PH ,B ,Q,201.75,208.65,196.65,205.10,205.10,198.70,1602,107255,21780266.00,
524174,KESAR PETRO ,X ,Q,5.34,5.91,5.00,5.61,5.91,5.28,146,44513,239034.00,
524200,VINATI ORG. ,A ,Q,2115.35,2137.35,2064.60,2083.95,2080.10,2111.70,350,1532,3207938.00,
524202,LACTOSE(I)  ,XT,Q,21.80,21.80,20.50,20.50,20.50,21.00,11,754,15636.00,
524208,AARTI INDUST,T ,Q,1678.10,1720.90,1621.00,1629.50,1629.50,1664.70,587,8079,13202001.00,
524212,WANBURY LTD ,T ,Q,14.00,14.00,13.00,13.00,13.00,13.56,9,1201,16600.00,
524218,RESONANCE   ,XT,Q,43.65,45.65,43.65,45.65,45.65,43.50,109,29937,1352678.00,
524226,GUJ AMB EXP ,B ,Q,142.45,142.45,131.15,136.35,136.25,141.35,618,15737,2146815.00,
524230,RASHTR.CHEM.,A ,Q,56.85,57.90,56.00,56.30,56.30,56.85,624,115798,6595402.00,
524280,KOPRAN LTD. ,B ,Q,37.80,37.80,34.60,34.90,35.05,34.85,49,4479,156675.00,
524288,AIMCO PESTI.,X ,Q,113.00,116.00,113.00,116.00,116.00,114.05,4,191,21837.00,
524324,SEYAIND     ,B ,Q,455.00,467.80,455.00,457.95,455.85,453.40,91,6626,3042835.00,
524330,JAYANT AGRO ,B ,Q,167.90,170.55,165.25,168.05,168.05,167.80,57,531,89146.00,
524332,BCLIL       ,X ,Q,83.15,86.90,83.15,83.90,84.90,84.40,44,4001,339988.00,
524336,SH.HARI CHEM,X ,Q,21.05,21.65,21.05,21.65,21.65,20.65,4,131,2818.00,
524342,INDOBORAXC  ,X ,Q,410.00,410.00,410.00,410.00,410.00,404.90,12,1111,455510.00,
524348,AARTI DRUGS ,B ,Q,521.00,524.50,515.05,517.95,517.00,520.80,102,391,202746.00,
524370,BODAL CHEM  ,B ,Q,94.85,95.45,93.85,94.30,94.50,95.65,71,2234,211013.00,
524372,ORCHIDPHAR  ,Z ,Q,7.60,7.60,7.60,7.60,7.60,7.24,56,46368,352396.00,
524394,VIMTA LABS  ,B ,Q,171.25,171.25,171.25,171.25,171.25,171.30,1,50,8562.00,
524396,BIOFIL CHEM ,T ,Q,7.37,7.37,7.37,7.37,7.37,7.02,1,10,73.00,
524404,MARKSANS    ,B ,Q,19.20,19.35,18.90,18.95,18.95,19.25,125,46133,881429.00,
524408,UNIV.STARCH ,XT,Q,49.60,49.60,49.60,49.60,49.60,47.25,3,150,7440.00,
524412,AAREY DRUGS ,X ,Q,20.30,20.30,16.55,17.60,17.50,18.80,200,38149,669921.00,
524414,NORRIS MEDI.,XT,Q,7.75,7.75,7.75,7.75,7.75,7.50,5,1888,14632.00,
524440,CAMEX LTD   ,X ,Q,32.70,33.85,30.50,30.70,30.70,31.70,123,46806,1475971.00,
524444,KAVITIND    ,X ,Q,44.00,44.85,42.85,43.75,44.00,43.80,58,26967,1186964.00,
524470,SYNCOM FORM.,X ,Q,0.89,0.89,0.87,0.88,0.88,0.88,115,305411,266619.00,
524480,RIDHI SIDHI ,X ,Q,292.00,305.95,282.05,294.00,285.50,292.50,24,651,193526.00,
524488,SVCIND      ,XT,Q,1.83,1.83,1.83,1.83,1.83,1.80,12,8533,15615.00,
524494,IPCA LAB LTD,A ,Q,947.25,955.85,946.00,951.30,952.15,951.75,259,2472,2345419.00,
524500,KILITCH DRUG,B ,Q,144.00,147.75,138.20,140.45,139.90,145.65,138,2224,315524.00,
524506,CORAL LAB.  ,X ,Q,202.65,207.65,202.65,205.00,205.00,200.00,11,1595,324052.00,
524520,KMC SHIL    ,X ,Q,11.05,11.49,11.05,11.12,11.10,11.02,25,1869,20791.00,
524522,LAFFANS PETR,X ,Q,13.15,13.15,13.15,13.15,13.15,13.78,1,500,6575.00,
524542,SUKJIT STRCH,X ,Q,224.10,226.50,224.05,224.05,224.05,223.15,16,835,187385.00,
524558,NEULAND LAB.,B ,Q,545.00,547.65,508.70,519.45,522.05,555.00,190,1393,722533.00,
524576,VIVID IND   ,X ,Q,25.15,26.00,25.10,26.00,26.00,26.05,4,719,18671.00,
524580,PRIYA LTD.  ,X ,Q,16.65,16.70,16.65,16.65,16.65,17.50,4,164,2731.00,
524594,ASHOK-ALCO  ,X ,Q,30.80,33.90,30.80,32.55,32.75,32.70,37,7011,228850.00,
524598,AKSHARCHEM I,B ,Q,270.65,272.65,270.65,271.00,271.00,275.00,9,35,9497.00,
524606,BERYL DRUGS ,X ,Q,5.86,6.46,5.86,6.46,6.46,6.16,6,3651,21545.00,
524610,RATHI GRAPH.,X ,Q,1.77,1.77,1.77,1.77,1.77,1.69,2,7650,13540.00,
524622,ISTRNETWK   ,XT,Q,2.06,2.06,2.06,2.06,2.06,2.06,1,1,2.00,
524632,SHUKRAPHAR  ,XT,Q,52.50,52.50,52.50,52.50,52.50,55.25,1,1,52.00,
524634,ALU FLUORIDE,X ,Q,120.00,120.30,115.10,115.25,115.10,119.25,110,3909,454869.00,
524640,ARCHITORG   ,X ,Q,9.95,9.95,9.03,9.03,9.03,9.50,4,1006,9087.00,
524648,INDO AMINES ,X ,Q,78.95,78.95,73.10,77.15,75.55,76.70,20,604,45212.00,
524652,IND.SWIFT LT,B ,Q,3.72,4.09,3.71,4.09,4.09,3.90,6,9880,36687.00,
524663,BH.IMMUN&BIO,B ,Q,7.25,8.10,6.92,7.45,7.36,7.25,95,18077,139890.00,
524667,SOTL        ,B ,Q,1034.00,1040.65,1020.00,1023.65,1024.35,1033.00,12,39,40138.00,
524669,HESTER BISC ,B ,Q,1773.25,1773.25,1750.30,1750.85,1753.25,1773.85,16,90,158157.00,
524687,BASANT AGRO ,X ,Q,3.24,3.45,3.23,3.25,3.23,3.35,39,17767,58485.00,
524689,PARENT.DRUGS,T ,Q,4.49,4.49,4.49,4.49,4.49,4.72,1,200,898.00,
524703,SANDU PHARMA,X ,Q,19.00,20.50,18.60,20.50,20.50,19.95,7,339,6705.00,
524709,NACLIND     ,B ,Q,28.15,28.15,26.60,27.40,26.85,28.50,55,10628,290994.00,
524711,VISTA PHARMA,XT,Q,14.40,14.40,13.21,13.85,14.09,13.90,30,4784,64494.00,
524715,SUN PHARMA. ,A ,Q,387.00,397.35,380.80,392.05,392.05,386.50,6947,615509,240480957.00,
524717,TITAN BIOTEC,X ,Q,35.05,35.05,34.50,34.75,34.75,35.05,7,410,14205.00,
524727,SDL         ,X ,Q,22.30,22.30,22.30,22.30,22.30,23.45,2,60,1338.00,
524731,JENBURKT PH.,X ,Q,525.10,529.00,525.05,525.05,525.05,534.00,4,154,80878.00,
524735,HIKAL LTD.  ,B ,Q,164.85,166.65,163.00,164.35,163.90,164.50,575,27503,4555611.00,
524742,CAPLIN POINT,B ,Q,417.85,420.40,414.10,415.55,416.50,417.15,47,1515,634433.00,
524748,LINK PHARMA ,X ,Q,10.40,10.40,10.30,10.30,10.30,10.31,11,1419,14711.00,
524758,WINTAC LTD  ,X ,Q,191.00,191.00,191.00,191.00,191.00,204.95,2,103,19673.00,
524764,NUTRA       ,X ,Q,7.95,7.95,7.70,7.94,7.95,7.90,36,4830,37850.00,
524768,EMMESSAR BIO,X ,Q,14.45,14.45,14.45,14.45,14.45,13.77,1,79,1141.00,
524774,NGL FINE CHM,XT,Q,515.00,515.00,501.00,502.75,510.00,508.60,57,1519,767363.00,
524790,EVEREST ORG.,X ,Q,141.70,145.65,140.05,142.05,142.05,150.40,39,3540,502214.00,
524804,AUROB.PHARMA,A ,Q,606.00,606.00,589.25,597.40,597.40,604.10,3007,89737,53672087.00,
524808,PHYTOCHEM I.,X ,Q,27.50,28.75,26.80,28.75,28.75,28.90,5,99,2753.00,
524816,NATCO PHARM ,A ,Q,540.00,540.00,528.20,532.60,530.75,533.60,215,4071,2167761.00,
524818,DYNAMIC IND.,X ,Q,73.00,73.00,73.00,73.00,73.00,73.00,2,2,146.00,
524820,PANAMA PETRO,B ,Q,90.30,90.30,88.00,88.00,88.00,89.65,14,612,54009.00,
524824,BAL PHARMA  ,B ,Q,51.70,52.20,51.10,51.80,51.40,51.65,19,982,50715.00,
524828,BDH INDUS.  ,XT,Q,59.00,61.70,59.00,61.60,61.60,58.80,6,701,42419.00,
526027,CUBEX TUBING,B ,Q,12.61,12.61,12.05,12.27,12.05,11.47,22,1863,22733.00,
526073,GALAXY BEAR.,XT,Q,162.25,170.20,162.25,164.10,164.10,162.10,13,960,161739.00,
526093,SATVAH.ISPAT,T ,Q,7.19,7.19,6.51,7.05,7.05,6.85,15,5957,40229.00,
526117,SHERVANI IND,X ,Q,491.30,527.80,491.30,510.00,510.00,517.85,22,136,68155.00,
526137,SHETRON LTD ,X ,Q,24.80,24.80,23.75,23.75,23.75,24.90,2,600,14775.00,
526139,TRANSGENE BI,XT,Q,3.17,3.17,2.97,3.11,3.11,3.12,10,2113,6319.00,
526143,MPL         ,XT,Q,5.52,5.52,5.51,5.51,5.51,5.79,5,3520,19415.00,
526159,NIKHIL ADHSV,X ,Q,151.50,152.00,151.05,152.00,152.00,159.00,9,600,91057.00,
526161,SPENTA INT. ,X ,Q,60.95,60.95,57.05,57.10,57.05,60.70,13,309,18248.00,
526169,MULTIBASE I ,X ,Q,171.10,178.00,167.20,167.95,167.60,176.00,141,10130,1711626.00,
526173,ANDREW YULE ,B ,Q,16.10,16.10,15.75,15.85,15.80,16.15,58,11175,177556.00,
526179,LUDOLOW JUTE,X ,Q,57.00,57.90,55.55,56.90,56.90,54.50,17,1459,81955.00,
526217,HITECHCORP  ,B ,Q,78.75,78.75,78.75,78.75,78.75,77.15,3,25,1968.00,
526225,BLOOM DEKOR ,X ,Q,12.00,12.00,12.00,12.00,12.00,12.60,1,1,12.00,
526227,FILATEX INDI,B ,Q,36.75,37.50,36.75,37.15,37.05,36.80,92,20752,774067.00,
526235,MERCATOR    ,B ,Q,1.73,1.73,1.58,1.73,1.73,1.65,124,169505,289029.00,
526241,AMRAPALI IND,X ,Q,3.61,3.92,3.61,3.92,3.92,3.74,4,720,2789.00,
526247,PREMIER EXPL,B ,Q,183.30,184.00,183.25,184.00,184.00,189.80,3,33,6057.00,
526263,MOLD-TEK TEC,B ,Q,53.70,53.80,52.00,52.25,52.25,53.65,7,538,28126.00,
526299,MPHASIS LTD ,A ,Q,958.95,958.95,940.05,944.80,944.80,942.30,353,4138,3914397.00,
526301,MEDINOVA DIA,XT,Q,14.70,14.75,14.70,14.75,14.75,14.10,3,550,8110.00,
526365,SWARNASA    ,X ,Q,9.76,9.76,8.86,9.75,9.75,9.30,13,2491,23866.00,
526367,GANESH HSG. ,B ,Q,44.55,50.70,43.10,43.65,43.70,44.10,70,5118,225799.00,
526371,NMDC LTD    ,A ,Q,110.00,116.35,109.90,113.60,113.60,109.20,3247,652641,74387496.00,
526373,CINDRELLA HT,X ,Q,24.60,24.60,24.60,24.60,24.60,24.60,1,20,492.00,
526381,PAT INT LOG ,B ,Q,36.20,36.50,35.55,35.70,35.60,36.75,18,639,22983.00,
526397,ALPHAGEO (I),B ,Q,381.50,390.00,370.10,375.55,381.40,382.90,85,1001,379616.00,
526409,KKALPANAIND ,X ,Q,19.80,19.80,18.45,18.50,18.50,18.55,5,6,112.00,
526415,OK PLAY (I) ,XT,Q,25.10,27.50,25.00,26.25,27.50,26.20,50,5351,138226.00,
526423,KRITI INDUS.,X ,Q,20.40,20.40,19.55,19.95,20.20,20.75,35,4861,96677.00,
526433,ASM TECHNOLO,X ,Q,109.90,109.90,105.00,105.00,105.00,109.00,7,188,19862.00,
526441,VISIONCINE  ,XT,Q,1.01,1.01,0.95,1.01,1.01,0.97,9,5461,5400.00,
526471,WINSOME BREW,XT,Q,2.57,2.57,2.50,2.50,2.50,2.45,9,3111,7956.00,
526477,S.A.ENTERPR.,X ,Q,3.54,3.54,3.54,3.54,3.54,3.72,2,200,708.00,
526481,PHOENIX INT.,XT,Q,14.30,14.30,14.30,14.30,14.30,15.05,5,510,7293.00,
526492,RISHIROOP   ,X ,Q,48.50,48.50,48.50,48.50,48.50,49.00,1,100,4850.00,XD
526504,DOLPHIN MEDI,XT,Q,1.12,1.12,1.12,1.12,1.12,1.12,1,2,2.00,
526506,SYSTAMATIX C,X ,Q,51.10,51.10,51.00,51.00,51.00,48.75,2,2,102.00,
526521,SANGHI IND. ,B ,Q,65.90,66.00,63.00,64.95,65.90,66.40,62,3072,199836.00,
526525,WORLDWIDE LE,X ,Q,17.15,17.15,17.15,17.15,17.15,16.40,1,10,171.00,
526538,MAXIMAA SYST,X ,Q,2.50,2.50,2.45,2.50,2.50,2.50,11,5959,14850.00,
526544,SCANP GEOM  ,X ,Q,22.05,22.10,22.00,22.10,22.10,22.95,10,3290,72621.00,
526550,CCHHL       ,T ,Q,5.36,5.36,5.18,5.20,5.29,5.36,14,2575,13472.00,
526582,TPL PLAST   ,B ,Q,130.30,133.45,128.00,128.50,128.00,129.00,31,554,72119.00,
526586,WIM PLAST LT,X ,Q,455.10,469.80,440.10,442.65,441.00,462.10,58,1208,541448.00,
526596,LIBERTY SHOE,B ,Q,114.15,114.30,108.60,108.95,108.60,114.25,315,10302,1143603.00,
526604,LIPPI SYSTEM,XT,Q,8.62,8.62,8.62,8.62,8.62,9.04,2,905,7801.00,
526608,ELECTROTHERM,B ,Q,212.90,213.50,206.75,207.80,206.75,216.75,79,2495,525692.00,
526612,BLUE DART EX,A ,Q,2611.45,2620.95,2600.00,2603.20,2600.00,2609.00,49,120,313293.00,
526614,EXPO GAS    ,X ,Q,3.85,4.18,3.85,4.05,4.05,3.99,11,3511,14580.00,
526616,NAT.PLASTIC ,X ,Q,26.55,29.00,26.05,28.60,29.00,26.50,10,219,5808.00,
526640,ROYALE MANOR,XT,Q,10.24,10.24,10.24,10.24,10.24,9.76,4,520,5324.00,
526642,MIRZA INTER ,B ,Q,63.00,63.15,61.60,62.25,61.95,62.85,162,16276,1009019.00,
526650,TOURISM FINA,B ,Q,80.40,81.50,69.70,70.20,69.75,80.35,1529,65285,4756401.00,
526666,BHARTIYA INT,T ,Q,304.15,304.15,304.15,304.15,304.15,320.15,1,1,304.00,
526668,KAMAT HOTELS,B ,Q,41.00,41.45,40.95,41.45,41.45,40.95,10,302,12512.00,
526687,POLO HOTELS ,XT,Q,6.73,6.73,6.73,6.73,6.73,7.08,3,300,2019.00,
526705,ELEGANT MARB,XT,Q,171.00,171.00,171.00,171.00,171.00,180.00,2,124,21204.00,
526707,ALCHEMIST LT,T ,Q,1.08,1.08,1.08,1.08,1.08,1.10,5,3850,4158.00,
526717,GOPALA POLY.,X ,Q,30.50,30.50,26.20,26.75,27.45,28.55,42,1949,52280.00,
526721,NICCO PARKS ,XT,Q,22.50,22.90,22.35,22.90,22.90,23.50,12,1791,40175.00,
526723,NTC INDUST  ,X ,Q,43.60,43.60,36.50,38.15,38.15,39.20,5,5,202.00,
526725,SANDESH LTD.,B ,Q,649.25,649.25,649.00,649.05,649.00,657.00,2,40,25961.00,
526727,GARNET CONST,X ,Q,8.74,8.74,8.25,8.50,8.50,8.23,5,9,75.00,
526729,GOLDIAM INT.,B ,Q,111.40,115.35,110.25,113.60,113.60,112.10,438,11442,1295086.00,
526731,BRIGHT BROS.,X ,Q,66.00,66.00,64.00,64.00,64.00,61.20,2,201,12866.00,
526737,CORPOR COUR ,X ,Q,12.49,12.50,11.70,12.50,12.50,12.31,7,2469,30422.00,
526739,NARMADA GEL ,X ,Q,148.10,152.65,147.00,148.00,148.00,153.95,14,1075,159345.00,
526747,P.G.FOILS   ,X ,Q,71.80,71.80,70.05,70.05,70.05,69.00,2,64,4570.00,
526755,VELAN HOTELS,X ,Q,3.20,3.20,2.78,3.18,3.18,3.02,4,240,704.00,
526775,VALIANT COMM,X ,Q,25.35,25.50,25.30,25.40,25.45,25.00,8,207,5260.00,
526783,DR.AGAR.EYE ,XT,Q,260.00,267.75,260.00,267.75,267.75,255.00,3,118,31067.00,
526797,GREENPLY IND,B ,Q,166.05,166.75,163.00,165.70,166.75,165.95,503,24712,4055046.00,
526801,PSL LTD     ,B ,Q,0.84,0.84,0.84,0.84,0.84,0.87,2,425,357.00,
526807,SEAMEC LTD  ,B ,Q,453.40,466.90,450.75,453.90,452.45,456.35,34,359,163597.00,
526817,CHEVIOT CO. ,X ,Q,609.80,609.80,571.45,588.85,588.85,578.25,54,1154,675419.00,
526821,DAI-ICHI KAR,X ,Q,234.65,237.00,215.00,234.85,234.90,239.70,33,1271,293988.00,
526829,CONFI PETRO ,B ,Q,35.00,35.55,34.50,35.15,35.55,34.75,345,66678,2337287.00,
526853,BILCARE LTD.,XT,Q,23.55,23.60,21.60,22.95,23.45,22.50,32,2823,66050.00,
526861,RISHI LASER ,X ,Q,20.25,21.00,19.80,21.00,21.00,20.30,7,210,4211.00,
526871,INTEC CAP   ,X ,Q,34.00,34.00,34.00,34.00,34.00,34.00,2,5,170.00,
526881,63MOONS     ,B ,Q,97.20,102.00,97.15,101.85,102.00,97.15,366,37004,3764175.00,
526885,SARLA PER F ,B ,Q,24.65,25.50,24.65,24.85,24.70,25.10,20,1315,33155.00,
526891,MARKET CREAT,XT,Q,4.85,4.85,4.85,4.85,4.85,4.62,1,90,436.00,
526899,HFIL        ,X ,Q,7.65,7.89,7.00,7.53,7.50,7.50,60,10324,78026.00,
526905,PADMAIND    ,X ,Q,89.00,90.50,85.00,90.45,90.40,85.20,8,1008,91135.00,
526917,CHD DEV LTD ,X ,Q,3.24,3.24,2.98,3.16,3.18,3.12,73,24802,75149.00,
526921,21ST CEN.MGM,B ,Q,16.15,16.15,16.15,16.15,16.15,16.45,7,3083,49790.00,
526927,DION        ,X ,Q,3.16,3.40,3.09,3.40,3.40,3.24,10,814,2627.00,
526931,HARIYANA SH.,X ,Q,56.00,56.00,55.90,55.90,55.90,54.60,6,74,4139.00,
526945,TYROON TEA  ,X ,Q,31.30,31.30,31.30,31.30,31.30,29.90,1,1,31.00,
526947,LA-OPALA RG ,B ,Q,200.10,206.40,197.95,203.55,202.25,203.15,72,548,110707.00,
526951,GOLDEN LAMIN,X ,Q,616.05,616.05,551.00,600.00,598.00,630.65,94,2632,1565398.00,
526953,VENUS REMEDI,B ,Q,24.60,24.60,22.00,22.30,22.00,23.60,28,5346,120835.00,
526957,UDL         ,X ,Q,23.90,24.00,20.30,23.50,23.50,22.55,213,57898,1307193.00,
526961,TRANS FINANC,XT,Q,24.60,26.80,24.60,26.80,26.80,25.65,3,1100,27280.00,
526971,DHOOT I.FIN.,X ,Q,25.25,28.45,25.25,26.20,26.00,28.00,17,1142,29526.00,
526981,SHRI BAJRANG,X ,Q,18.65,18.65,18.65,18.65,18.65,17.90,1,1,18.00,
